image,road_width_relative,sidewalk_ratio,parked_density
금모래초등학교_북쪽.png,0.0,0.0,0
금빛초교_북쪽.png,0.37419856,0.08668563471442481,0
금빛초등학교_북쪽.png,0.38173008,0.05707281668185019,0
금상초등학교_북쪽.png,0.3978011,0.211269762177006,0
금신초교(병설)_북쪽.png,0.1811493,0.0,0
금암초등학교_북쪽.png,0.0,0.0,1
금정초교_북쪽.png,0.36553133,0.2110317144333018,0
금주초교_북쪽.png,0.18628162,0.0,0
금촌초교(병설)_북쪽.png,0.34705597,0.0,0
금파초교_북쪽.png,0.0,0.0,2
금파초병설유치원_북쪽.png,0.0,0.0,2
금향초교(병설)_북쪽.png,0.36010194,0.23767597362519002,0
금호어울림어린이집_북쪽.png,0.0,0.0,4
금호유치원_북쪽.png,0.0,0.0,0
금호초교-1구간_북쪽.png,0.38726354,0.0,1
금화초교(병설)_북쪽.png,0.35663757,0.23154109782065702,0
기산초등학교_북쪽.png,0.38821378,0.0,0
기안초등학교_북쪽.png,0.2759166,0.0,0
기흥어린이집_북쪽.png,0.4064067,0.0,0
기흥초등학교_북쪽.png,0.37809914,0.2130283795610161,0
김포나진초교_북쪽.png,0.4336252,0.23772371123268,0
김포서초교_북쪽.png,0.46166414,0.237878940117,0
김포서초병설유치원_북쪽.png,0.46166414,0.237878940117,0
김포어린이집_북쪽.png,0.3961292,0.268591899130092,0
김포은솔유치원_북쪽.png,0.3876419,0.1968500661221412,0
김포초교_북쪽.png,0.0,0.0,0
김포한강어린이집_북쪽.png,0.3735094,0.22543864998090002,0
깊은샘유치원_북쪽.png,0.45720673,0.0,1
까치울초등학교_북쪽.png,0.46405163,0.0,0
꼬망새어린이집-1구간_북쪽.png,0.39737993,0.2086508918945088,0
꽃과호수어린이집_북쪽.png,0.3590883,0.0,2
꽃내음어린이집_북쪽.png,0.0,0.0,0
꽃마리_어린이집_북쪽.png,0.0,0.0,2
꽃향기어린이집_북쪽.png,0.20977035,0.0,0
꾸러기어린이집_북쪽.png,0.40957373,0.0,0
꾸러기유치원-1구간_북쪽.png,0.4346437,0.0,2
꾸러기유치원_북쪽.png,0.35039324,0.0,4
꿈꾸는아이들유치원-1구간_북쪽.png,0.42370424,0.2195008503724384,0
꿈나라유치원_북쪽.png,0.37311274,0.0572529114236544,0
꿈나래유치원_북쪽.png,0.0,0.0,1
꿈나무어린이집_북쪽.png,0.4118588,0.21189586349149558,0
꿈누리유치원-1구간_북쪽.png,0.38675696,0.3168240193088825,0
꿈에월드어린이집_북쪽.png,0.44618016,0.070528013406784,1
꿈을주는_어린이집_북쪽.png,0.39886734,0.0,1
꿈의유치원_북쪽.png,0.38640964,0.0,0
꿈이큰_어린이집_북쪽.png,0.35508075,0.0,3
꿈터_유치원_북쪽.png,0.18739492,0.0,2
나곡초등학교_북쪽.png,0.0,0.0,0
나노시티_삼성어린이집_북쪽.png,0.43487215,0.0,0
나눔초등학교_북쪽.png,0.40489525,0.3059944146812425,0
나라유치원-1구간_북쪽.png,0.3921674,0.23162579352837798,0
나래유치원_북쪽.png,0.3660674,0.0,1
나루유치원_북쪽.png,0.0,0.0,1
나룰초등학교_북쪽.png,0.0,0.0,1
나리어린이집_북쪽.png,0.0,0.0,0
나리유치원_북쪽.png,0.45315146,0.0,1
나무어린이집_북쪽.png,0.19344282,0.0,0
나무오리어린이집_북쪽.png,0.0,0.0,1
나무와꿈어린이집_북쪽.png,0.20394778,0.0,0
나비초_북쪽.png,0.4648248,0.0,0
나비초병설유치원_북쪽.png,0.4648248,0.0,0
나사렛유치원_북쪽.png,0.43656814,0.0,1
나산초등학교_북쪽.png,0.43796265,0.187298620117504,0
나인유치원_북쪽.png,0.38204587,0.0,3
낙민초등학교_북쪽.png,0.0,0.0,0
낙생초등학교_북쪽.png,0.36399183,0.2949231617538492,0
낙원어린이집_북쪽.png,0.0,0.0,0
남면산업단지어린이집_북쪽.png,0.3381896,0.20792012298939003,0
남면어린이집_북쪽.png,0.30931866,0.0,0
남면초등학교_북쪽.png,0.47129172,0.060347807075163,1
남사초등학교(병설)_북쪽.png,0.45003918,0.0,0
남수원초교-1구간_북쪽.png,0.37702686,0.0,1
남양영재어린이집_북쪽.png,0.34333152,0.0,2
남양주다산유치원(공립)_북쪽.png,0.34434247,0.21070787918105757,0
남양주다산초등학교(병설)_북쪽.png,0.36450893,0.29638880668757017,0
남양주별가람유치원(공립)_북쪽.png,0.4057117,0.0,3
남양주별빛유치원(공립)_북쪽.png,0.439722,0.1934549217965252,0
남양초등학교_북쪽.png,0.42210585,0.22094770412161302,0
남정유치원-1구간_북쪽.png,0.46535876,0.0,1
남창초교-1구간_북쪽.png,0.40726954,0.0,0
남촌초등학교(병설)_북쪽.png,0.37860894,0.23887031707408798,1
내기초등학교_북쪽.png,0.40904957,0.0,0
내리숲초등학교_북쪽.png,0.37901658,0.283213339351108,0
내손ㆍ내동초등학교_북쪽.png,0.0,0.26462845303572996,0
내양초등학교(병설)_북쪽.png,0.37132382,0.2758921625380242,0
내유초등학교_북쪽.png,0.0,0.0,0
내정초등학교_북쪽.png,0.46970743,0.0,0
내촌꿈나무어린이집_북쪽.png,0.35696465,0.0,0
내촌초교_북쪽.png,0.1837413,0.0,0
내혜홀초교병설유치원_북쪽.png,0.37952328,0.0,1
내혜홀초등학교_북쪽.png,0.37952328,0.0,1
냉정초등학교_북쪽.png,0.3881672,0.21376653339924,0
냉천초등학교_북쪽.png,0.47717685,0.3125735131498784,0
노곡초교_북쪽.png,0.32887566,0.0,0
노들유치원_북쪽.png,0.0,0.0,3
노루유치원_북쪽.png,0.4578526,0.0,0
노벨생태어린이집_북쪽.png,0.44216043,0.0,1
노벨유치원_북쪽.png,0.3746426,0.0,2
노블키즈유치원_북쪽.png,0.44321108,0.0,0
노엘유치원_북쪽.png,0.34767744,0.194352366089106,0
노틀담유치원_북쪽.png,0.0,0.0,0
녹산유치원-1구간_북쪽.png,0.43075117,0.0,3
녹야유치원_북쪽.png,0.4718665,0.0,0
누리예능_어린이집_북쪽.png,0.40632766,0.0,1
누리유치원_북쪽.png,0.0,0.0,0
늘도담유치원_북쪽.png,0.39244705,0.08063631397019799,1
늘봄초등학교_북쪽.png,0.44821453,0.299126881283622,0
늘사랑어린이집_북쪽.png,0.0,0.0,2
늘푸른어린이집_북쪽.png,0.39492756,0.0,1
늘푸른유치원-1구간_북쪽.png,0.37046665,0.0,2
늘푸른유치원_북쪽.png,0.37347156,0.0,0
늘푸른초등학교_북쪽.png,0.4587278,0.22335195766339802,0
늘해랑어린이집_북쪽.png,0.0,0.0,2
능곡성당유치원_북쪽.png,0.45167524,0.0,1
능길초등학교_북쪽.png,0.43485498,0.0,1
능내초교_북쪽.png,0.21408546,0.0,2
능동초등학교_북쪽.png,0.3992496,0.303511002784392,0
능북초등학교_북쪽.png,0.0,0.0,0
능서초등학교_북쪽.png,0.3600706,0.2243892410928321,0
능실초교-1구간_북쪽.png,0.41453326,0.31241064437580346,0
능평어린이집_북쪽.png,0.3781253,0.0,1
능평초등학교_북쪽.png,0.44574368,0.0,0
능현유치원_북쪽.png,0.0,0.0,0
다람어린이집-1구간_북쪽.png,0.37862903,0.0,0
다보스병원직장어린이집_북쪽.png,0.39263898,0.0,0
다사랑유치원-1구간_북쪽.png,0.40553725,0.0,5
다사랑유치원_북쪽.png,0.39123303,0.0,1
다산가람초등학교(병설)_북쪽.png,0.0,0.2380536400384744,0
다산꽃다비유치원(공립)_북쪽.png,0.37123612,0.310220702038696,0
다산별빛초등학교(병설)_북쪽.png,0.3561346,0.30580911697476176,0
다산새봄유치원(공립)_북쪽.png,0.35612923,0.05842542321094601,1
다산새봄초등학교(병설)_북쪽.png,0.3400275,0.22707927949257,0
다산하늘빛유치원(공립)_북쪽.png,0.3479674,0.22807503524851197,0
다산하늘초등학교(병설)_북쪽.png,0.34745413,0.0,0
다산한강유치원(공립)_북쪽.png,0.39025468,0.3084227097674028,0
다솔유치원_북쪽.png,0.46621597,0.0,0
다솜어린이집_북쪽.png,0.39601216,0.0,0
다솜유치원_북쪽.png,0.4214756,0.0,2
다솜초등학교_북쪽.png,0.393894,0.3331122672334896,0
다예린유치원_북쪽.png,0.40908575,0.0,0
다온초등학교_북쪽.png,0.3625946,0.0,0
다올어린이집_북쪽.png,0.3674814,0.0,2
다우리어린이집_북쪽.png,0.26557732,0.0,0
다원유치원_북쪽.png,0.31686515,0.2095655379036,0
다원초등학교_북쪽.png,0.38318872,0.3252480872317116,0
다원학교_북쪽.png,0.35634157,0.27832362794791465,0
다율초_북쪽.png,0.47728282,0.24868154273234996,0
다은어린이집_북쪽.png,0.41414106,0.19974543967147107,0
다일유치원_북쪽.png,0.41815567,0.19178021212887597,0
다정유치원-1구간_북쪽.png,0.39928967,0.283311916930566,0
다진유치원_북쪽.png,0.41546535,0.0,0
다현유치원-1구간_북쪽.png,0.40187597,0.0,1
단가람유치원_북쪽.png,0.0,0.0,1
단남초등학교_북쪽.png,0.37652028,0.2257974644842032,0
단대어린이집_북쪽.png,0.40949696,0.2895791926403329,0
단샘초등학교_북쪽.png,0.42937285,0.0,0
단원어린이집_북쪽.png,0.4966609,0.221296272953028,0
달봄유치원_북쪽.png,0.0,0.228805837517114,2
답내초등학교(병설)_북쪽.png,0.4244451,0.0,0
당동초교_북쪽.png,0.37787467,0.23638938539345,0
당수초교-1구간_북쪽.png,0.3668157,0.22843955322717202,1
당정초교_북쪽.png,0.3448571,0.2936276350484112,0
당촌초등학교_북쪽.png,0.40496612,0.0,0
대곡초등학교_북쪽.png,0.0,0.0,0
대곶어린이집_북쪽.png,0.39748985,0.250116602078,0
대광초등학교_북쪽.png,0.18135488,0.0,0
대구광역시_남구_대명동(개나리상가_부근)_01.png,0.45903158,0.0,0
대구광역시_남구_봉덕동(봉덕네거리_부근)_01.png,0.44646358,0.0,1
대구광역시_남구_봉덕동(봉덕초교_부근)_01.png,0.3703434,0.0,0
대구광역시_남구_봉덕동(봉덕초교_부근)_02.png,0.42261147,0.0,0
대구광역시_남구_봉덕동(봉덕초교_부근)_03.png,0.44128323,0.20239034763458,0
대구광역시_남구_봉덕동(효명초교_부근)_01.png,0.0,0.0,3
대구광역시_달서구_감삼동(원화여고_부근)_01.png,0.3364997,0.0,3
대구광역시_달서구_대천동(대구한샘초교_부근)_01.png,0.0,0.243208198164032,0
대구광역시_달서구_대천동(대구한샘초교_부근)_02.png,0.38176376,0.0,0
대구광역시_달서구_대천동(대구한샘초교_부근)_03.png,0.46997416,0.196466016429825,0
대구광역시_달서구_대천동(대구한샘초등학교_부근)_01.png,0.37246567,0.20700487350946561,0
대구광역시_달서구_대천동(대구한샘초등학교_부근)_02.png,0.44979477,0.0,0
대구광역시_달서구_대천동(현대부품남부대리점_부근)_01.png,0.39838123,0.24727919919838195,0
대구광역시_달서구_두류동(성남초교_부근)_01.png,0.40888578,0.2226348009983592,0
대구광역시_달서구_본동(세강병원북편_부근)_01.png,0.0,0.0,2
대구광역시_달서구_본리동(대구본리초교_부근)_01.png,0.44856286,0.18994610589410602,0
대구광역시_달서구_본리동(본리초교네거리_부근)_01.png,0.36534274,0.27286537807579847,0
대구광역시_달서구_본리동(아이위드유치원_부근)_01.png,0.37380028,0.223756210684812,0
대구광역시_달서구_상인동(꼬꼬마놀이방_부근)_01.png,0.4177479,0.0,1
대구광역시_달서구_상인동(대구송일초교_부근)_01.png,0.38637227,0.28255609556946604,0
대구광역시_달서구_상인동(대구월서초교_부근)_01.png,0.47272664,0.20662300480822882,0
대구광역시_달서구_상인동(대구월서초교_부근)_02.png,0.37385166,0.2510197344193,0
대구광역시_달서구_상인동(대구월서초교_부근)_03.png,0.3916362,0.24195074513817347,0
대구광역시_달서구_상인동(상인대성스카이렉스_부근)_01.png,0.4088226,0.0,1
대구광역시_달서구_상인동(상인자이아파트_부근)_01.png,0.46000975,0.24718921602491198,0
대구광역시_달서구_상인동(월서초교_부근)_01.png,0.3761056,0.0,0
대구광역시_달서구_상인동(월서초교_부근)_02.png,0.3916362,0.24195074513817347,0
대구광역시_달서구_상인동(월성삼성래미안_부근)_01.png,0.0,0.0,2
대구광역시_달서구_상인동(화성파크드림_부근)_01.png,0.44168872,0.0,2
대구광역시_달서구_상인동_대구월서초등학교_부근_01.png,0.40217093,0.235073555926248,0
대구광역시_달서구_성당동(본리동우체국_부근)_01.png,0.3901916,0.21239850899371202,0
대구광역시_달서구_신당동(대구신당초교_부근)_01.png,0.42200196,0.0,0
대구광역시_달서구_신당동(성서주공네거리_부근)_01.png,0.44026622,0.179438453135737,0
대구광역시_달서구_신당동(성서주공네거리_부근)_02.png,0.45538062,0.27264731897901,0
대구광역시_달서구_용산동(대구성산초교_부근)_01.png,0.36944348,0.0,3
대구광역시_달서구_용산동(하늘별어린이집_부근)_01.png,0.40663415,0.0,0
대구광역시_달서구_월성동(구두수선_부근)_01.png,0.33509493,0.221431210503927,1
대구광역시_달서구_월성동(농로네거리_부근)_01.png,0.3960588,0.2971477443924468,0
대구광역시_달서구_월성동(대구신월초교_부근)_01.png,0.0,0.0,2
대구광역시_달서구_월성동(대구조암초등학교_부근)_01.png,0.4411035,0.0,3
대구광역시_달서구_월성동(대구조암초등학교_부근)_02.png,0.4411035,0.0,3
대구광역시_달서구_월성동(새기쁨어린이집_부근)_01.png,0.35404268,0.0,1
대구광역시_달서구_월성동(월서초교_부근)_01.png,0.37385166,0.2510197344193,0
대구광역시_달서구_월성동(월성주공4단지_부근)_01.png,0.40315852,0.0,3
대구광역시_달서구_월성동(월암중학교_부근)_01.png,0.4450666,0.0,1
대구광역시_달서구_월성동(제이와이아이엔씨_부근)_01.png,0.45444125,0.239849598830853,0
대구광역시_달서구_월성동(학산남네거리_부근)_01.png,0.38495785,0.25842821767017,0
대구광역시_달서구_유천동(대구용천초교_부근)_01.png,0.45219234,0.0,0
대구광역시_달서구_유천동(만촌종합시장_부근)_01.png,0.42035872,0.0,0
대구광역시_달서구_유천동(유천동_행정복지센터_부근)_01.png,0.37019932,0.0,0
대구광역시_달서구_이곡동(대구와룡초교_부근)_01.png,0.49047494,0.2255107791416184,0
대구광역시_달서구_이곡동(대구지방조달청_부근)_01.png,0.42621398,0.20120964264433439,0
대구광역시_달서구_이곡동(성서동서서한아파트_부근)_01.png,0.0,0.0,4
대구광역시_달서구_이곡동(성서우방동편_부근)_01.png,0.46674633,0.18347948870647998,0
대구광역시_달서구_장기동(장기초록나라아파트_부근)_01.png,0.31581193,0.0,1
대구광역시_달서구_진천동(월배지구대_부근)_01.png,0.40254885,0.0,0
대구광역시_달서구_진천동(진천청구타운아파트_부근)_01.png,0.4895453,0.22092887275891201,1
대구광역시_달성군_논공읍(대신빌딩_부근)_01.png,0.42616615,0.0,1
대구광역시_달성군_논공읍(신소희헤어_부근)_01.png,0.4380828,0.1939100167786452,0
대구광역시_달성군_다사읍(가온누리어린이집_부근)_01.png,0.5215727,0.0,1
대구광역시_달성군_다사읍(대구대실초교_부근)_01.png,0.46454442,0.2317408347733778,0
대구광역시_달성군_유가읍(대구비슬초등학교_부근)_01.png,0.4729461,0.26016350647164,0
대구광역시_달성군_유가읍(도아어린이집_부근)_01.png,0.44720876,0.2885595056594676,0
대구광역시_동구_서호동(대구반야월초등학교_부근)_01.png,0.0,0.0,0
대구광역시_동구_신서동(대구강동초등학교_부근)_01.png,0.36853424,0.18932359545508,0
대구광역시_북구_대현동(도원식품_부근)_01.png,0.35744762,0.0,2
대구광역시_북구_동천동(영남네오빌아트103동_부근)_01.png,0.38897204,0.2367104687522559,0
대구광역시_북구_동천동(지캠프_부근)_01.png,0.40186608,0.0,1
대구광역시_북구_동천동(칠곡2차보성서한타운_부근)_01.png,0.32802242,0.1799280812127532,0
대구광역시_북구_동천동(함지초교_부근)_01.png,0.3203941,0.0,2
대구광역시_북구_동천동(함지초교_부근)_02.png,0.48299098,0.22784386844761,0
대구광역시_북구_동천동(화성센트럴파크_부근)_01.png,0.394455,0.23201134300614398,0
대구광역시_북구_매천동(매천초교_부근)_01.png,0.48689678,0.25246513856200004,0
대구광역시_북구_복현동(금강목욕탕_부근)_01.png,0.0,0.0,2
대구광역시_북구_서변동(서변근린공원_부근)_01.png,0.40908152,0.28533807540340295,0
대구광역시_북구_서변동(월드메르디앙_부근)_01.png,0.42826408,0.0,3
대구광역시_북구_읍내동(개미카부분정비_부근)_01.png,0.40400213,0.0,0
대구광역시_북구_읍내동(대천초등교_부근)_01.png,0.3649276,0.0,0
대구광역시_북구_침산동(대구달산초교_부근)_01.png,0.4426822,0.251257544062272,1
대구광역시_북구_침산동(대구칠성초교_부근)_01.png,0.0,0.0,1
대구광역시_북구_침산동(칠성초교_부근)_01.png,0.3554747,0.19487217477983,0
대구광역시_북구_태전동(마니타바이크_부근)_01.png,0.42256656,0.0,0
대구광역시_북구_태전동(태전초교_부근)_01.png,0.46014506,0.0,0
대구광역시_서구_내당동(KOR_K-2_총판_부근)_01.png,0.45163417,0.23048528347227662,0
대구광역시_서구_내당동(감삼공원_부근)_01.png,0.5089383,0.0,1
대구광역시_서구_내당동(대구경운초등학교_부근)_01.png,0.4185722,0.0,1
대구광역시_서구_평리동(대우푸르지오1단지아파트입구_부근)_01.png,0.46888512,0.250767637597376,0
대구광역시_서구_평리동(서대구전화국교차로_부근)_01.png,0.44081837,0.0,3
대구광역시_서구_평리동(서대구전화국사거리_부근)_01.png,0.39431435,0.20052022331658242,0
대구광역시_서구_평리동(서도문구서점_부근)_01.png,0.42160794,0.0,0
대구광역시_서구_평리동(석윤덕대서소_부근)_01.png,0.4940452,0.219309339400032,0
대구광역시_수성구_두산동(대구수성SK리더스뷰아파트입구_부근)_01.png,0.4347601,0.0,1
대구광역시_수성구_만촌동((주)구남산업_부근)_01.png,0.40818334,0.0,2
대구광역시_수성구_만촌동(달구벌대로2672_부근)_01.png,0.44739124,0.0,0
대구광역시_수성구_만촌동(대구동문초교_부근)_01.png,0.40410239,0.2267568482692126,0
대구광역시_수성구_만촌동(대청초교_부근)_01.png,0.48379248,0.21880424494192,0
대구광역시_수성구_만촌동(동원초교_부근)_01.png,0.40818334,0.0,2
대구광역시_수성구_만촌동(동원초교_부근)_02.png,0.44051832,0.225653213328704,0
대구광역시_수성구_매호동(대구시지초교_부근)_01.png,0.46341208,0.0,3
대구광역시_수성구_매호동(대구시지초교_부근)_02.png,0.33490926,0.08955600386943599,1
대구광역시_수성구_범물동(우방동서청아타운201동앞_부근)_01.png,0.48173353,0.0,0
대구광역시_수성구_범어동(서광약국_부근)_01.png,0.39864457,0.201412917873008,0
대구광역시_수성구_범어동(수한마루입시학원_부근)_01.png,0.3832501,0.0,1
대구광역시_수성구_사월동(사월보성2차앞_부근)_01.png,0.4126952,0.2152890829086658,0
대구광역시_수성구_수성동1가(수성1가동행정복지센터_부근)_01.png,0.33882976,0.2092487329989298,1
대구광역시_수성구_수성동4가(수성보성타운_부근)_01.png,0.4655553,0.2929578584885128,0
대구광역시_수성구_신매동(사월화성파크드림_부근)_01.png,0.39502937,0.0,1
대구광역시_수성구_지산동(범어네거리서편_부근)_01.png,0.40853217,0.25823488229642605,0
대구광역시_수성구_지산동(에덴테마어린이공원_부근)_01.png,0.3767896,0.22723893350222218,0
대구광역시_수성구_파동(서민할매식당_부근)_01.png,0.41234982,0.0,0
대구광역시_수성구_황금동(성동초등학교교차로_부근)_01.png,0.46346268,0.0,1
대구광역시_중구_공평동(동성로교회_부근)_01.png,0.47964883,0.1957042506344904,0
대구광역시_중구_남산동(신남네거리_부근)_01.png,0.40747136,0.0,0
대남초등학교_북쪽.png,0.4425832,0.0,0
대덕초교병설유치원_북쪽.png,0.22250113,0.2149639489044928,0
대동초등학교_북쪽.png,0.38535357,0.302710183376428,0
대명초교_북쪽.png,0.30185878,0.0,1
대명초병설유치원_북쪽.png,0.30185878,0.0,1
대부초등학교_북쪽.png,0.0,0.0,0
대서초교_북쪽.png,0.19227332,0.0,0
대선초교-1구간_북쪽.png,0.30959767,0.216832502876164,0
대성초등학교_북쪽.png,0.0,0.0,1
대신초등학교_북쪽.png,0.3550627,0.2191117338017388,0
대야초등학교_북쪽.png,0.0,0.0,2
대야행복한어린이집_북쪽.png,0.0,0.0,0
대양초등학교_북쪽.png,0.33741808,0.0,1
대연유치원-1구간_북쪽.png,0.3757514,0.0,1
대월초교_북쪽.png,0.0,0.0,0
대일유치원_북쪽.png,0.26571125,0.0,0
대일초등학교_북쪽.png,0.39697415,0.0,1
대전광역시_대덕구_법동(민들레의원_부근)_01.png,0.42507708,0.22907692187203602,0
대전광역시_대덕구_비래동(오성빌라_부근)_01.png,0.0,0.0,4
대전광역시_대덕구_비래동(일품향_부근)_01.png,0.43068856,0.194343451707419,0
대전광역시_대덕구_송촌동(선비마을5단지_부근)_01.png,0.0,0.0,1
대전광역시_대덕구_송촌동(송촌신협_부근)_01.png,0.41088846,0.20535860851236,0
대전광역시_대덕구_중리동(대전용전초교_부근)_01.png,0.3424658,0.0,0
대전광역시_동구_가양동(대전흥룡초등학교_부근)_01.png,0.40216506,0.0,0
대전광역시_동구_가양동(대전흥룡초등학교_부근)_02.png,0.3345917,0.0,1
대전광역시_동구_가양동(동대전초교_부근)_01.png,0.4607042,0.0,1
대전광역시_동구_가양동(천양D.C마트_부근)_01.png,0.43731767,0.0,1
대전광역시_동구_가양동(한밭빌라_부근)_01.png,0.41295213,0.0,3
대전광역시_동구_가양동(흥룡어린이공원_부근)_01.png,0.43001163,0.082625363589536,0
대전광역시_동구_낭월동(산내초교_부근)_01.png,0.51676387,0.0,0
대전광역시_동구_대동(대동지하차도_부근)_01.png,0.36956716,0.0,2
대전광역시_동구_용운동(푸른숲어린이집_부근)_01.png,0.27831167,0.0,0
대전광역시_동구_용전동(대전용전초교_부근)_01.png,0.41893846,0.0,1
대전광역시_동구_용전동(용일경로당_부근)_01.png,0.3141622,0.0,0
대전광역시_서구_가수원동(계룡아파트삼거리_부근)_01.png,0.36744228,0.0,2
대전광역시_서구_갈마동(갈마초교_부근)_01.png,0.4714026,0.2049441223551308,2
대전광역시_서구_갈마동(갈마초교삼거리_부근)_01.png,0.47757494,0.0,0
대전광역시_서구_갈마동(갈마초등학교B_부근)_01.png,0.37891698,0.206528694273538,0
대전광역시_서구_갈마동(깨비나라어린이집_부근)_01.png,0.5037453,0.0,1
대전광역시_서구_갈마동(대명빌라_부근)_01.png,0.49960786,0.0,1
대전광역시_서구_갈마동(대영마트_부근)_01.png,0.35569528,0.0,3
대전광역시_서구_괴정동(KT빌라_부근)_01.png,0.45153767,0.0,0
대전광역시_서구_괴정동(새한BC_부근)_01.png,0.3987702,0.0,1
대전광역시_서구_괴정동(허룡약국_부근)_01.png,0.42033154,0.0,2
대전광역시_서구_내동(내동초교_부근)_01.png,0.36121368,0.0,1
대전광역시_서구_내동(대전내동초교_부근)_01.png,0.35433847,0.0,0
대전광역시_서구_내동(벽산블루밍맑은아침아파트_112동_부근)_01.png,0.38388932,0.0,1
대전광역시_서구_도마동(허치과_부근)_01.png,0.4365694,0.0,0
대전광역시_서구_도안동(대전도안초등학교_부근)_01.png,0.39674127,0.32701146778798185,0
대전광역시_서구_둔산동(김가네분식_부근)_01.png,0.42411476,0.0,1
대전광역시_서구_둔산동(대전문정초교_부근)_01.png,0.46815705,0.0,1
대전광역시_서구_둔산동(대전문정초등학교_부근)_01.png,0.3790269,0.217705777107236,0
대전광역시_서구_둔산동(문정네거리_부근)_01.png,0.40288988,0.2529697525807872,0
대전광역시_서구_둔산동(크로바사거리_부근)_01.png,0.4785189,0.266028760210108,0
대전광역시_서구_둔산동(한마루네거리_부근)_01.png,0.42585227,0.0,1
대전광역시_서구_복수동(대전신계초교_부근)_01.png,0.4584176,0.0,2
대전광역시_서구_월평동(갑천초교_부근)_01.png,0.38696194,0.2804389851210824,0
대전광역시_서구_탄방동(탄방주공아파트1단지_부근)_01.png,0.42978394,0.0,1
대전광역시_서구_탄방동(탄방초교_부근)_01.png,0.38431436,0.211482265922081,0
대전광역시_유성구_교촌동(대전교촌초교_부근)_01.png,0.37207448,0.0,0
대전광역시_유성구_노은동(노은중학교_부근)_01.png,0.4504788,0.20955086188373598,0
대전광역시_유성구_반석동(외삼초교_부근)_01.png,0.4726181,0.1883336123655872,0
대전광역시_유성구_반석동(외삼초등학교_부근)_01.png,0.4858808,0.25276515752507867,1
대전광역시_유성구_송강동(그린아파트B_부근)_01.png,0.46131068,0.25239900172574997,0
대전광역시_유성구_송강동(대전송강초교_부근)_01.png,0.36574206,0.0,0
대전광역시_유성구_송강동(대전송강초교_부근)_02.png,0.40109652,0.217448745062376,0
대전광역시_유성구_송강동(성언유치원_부근)_01.png,0.393393,0.255469588645766,0
대전광역시_유성구_장대동(장대2교_부근)_01.png,0.46644822,0.1839182676739124,0
대전광역시_중구_목동(목동초교_부근)_01.png,0.44963723,0.24476648082071897,0
대전광역시_중구_문화동(서대전농협_새문화지점_부근)_01.png,0.42309153,0.0,0
대전광역시_중구_문화동(센트럴유치원_부근)_01.png,0.4138689,0.19181756950365117,0
대전광역시_중구_선화동(대전선화초교_부근)_01.png,0.41142967,0.0,0
대전광역시_중구_유천동(성심유치원_부근)_01.png,0.46350747,0.0,0
대전광역시_중구_은행동(선화사거리_부근)_01.png,0.49283737,0.2556420972242221,0
대전광역시_중구_은행동(선화초교_부근)_01.png,0.39066696,0.0,2
대전광역시_중구_태평동(대전태평초등학교_부근)_01.png,0.46090126,0.196910704006603,0
대전광역시_중구_태평동(버드내초교_부근)_01.png,0.37824833,0.0,0
대전광역시_중구_태평동(태평교_부근)_01.png,0.36527357,0.2646804636404836,0
대지초등학교_북쪽.png,0.40142563,0.207488685940178,0
대청초등학교_북쪽.png,0.4778692,0.0,0
대평초교-1구간_북쪽.png,0.43571603,0.25155120327439195,0
대하초등학교_북쪽.png,0.3942126,0.278807539948308,2
대현초등학교_북쪽.png,0.47029084,0.2718788320488356,0
대호초등학교_북쪽.png,0.0,0.07662854506439319,2
대화초등학교_북쪽.png,0.39862716,0.23200978957933677,0
더그림숲유치원_북쪽.png,0.32349482,0.0,1
덕계선교어린이집_북쪽.png,0.32514352,0.0,0
덕계어린이집_북쪽.png,0.44022155,0.0,1
덕계초등학교_북쪽.png,0.48093033,0.0,0
덕도초등학교_북쪽.png,0.17236355,0.0,0
덕동초등학교_북쪽.png,0.0,0.0,1
덕성초등학교_북쪽.png,0.404348,0.227611750195917,0
덕소초등학교(병설)_북쪽.png,0.40119922,0.0,1
덕송초등학교(병설)_북쪽.png,0.3836981,0.38866226191719044,0
덕암초교(병설)_북쪽.png,0.43120235,0.226920861590199,0
덕양구청직장어린이집_북쪽.png,0.46539724,0.0,3
덕원어린이집_북쪽.png,0.2996769,0.0,0
덕은한강초등학교_북쪽.png,0.37810934,0.31096413951327395,0
덕인초등학교_북쪽.png,0.0,0.232942407528001,0
덕정삼성어린이집_북쪽.png,0.0,0.0,1
덕정초등학교_북쪽.png,0.45547163,0.0,1
덕천초등학교_북쪽.png,0.4286147,0.26157106089074583,0
덕풍초등학교_북쪽.png,0.38291243,0.29305578866808,0
덕현초등학교_북쪽.png,0.40168846,0.317753119484574,0
데레사_유치원_북쪽.png,0.42056298,0.0,2
데레사유치원-1구간_북쪽.png,0.3874759,0.0,0
도곡초등학교(병설)_북쪽.png,0.34478402,0.0,2
도곡초등학교_북쪽.png,0.37962335,0.0,1
도궁초등학교_북쪽.png,0.20285764,0.0,0
도농초등학교(병설)_북쪽.png,0.43136808,0.22207795252824297,0
도담유치원(공립)_북쪽.png,0.4049055,0.261005471409382,1
도당초등학교_북쪽.png,0.292161,0.0,0
도덕초등학교_북쪽.png,0.39752603,0.06832464908975999,0
도둔초등학교_북쪽.png,0.3756736,0.051487052884140995,0
